Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-26,3.0,3.0,2.9000000953674316,2.950000047683716,19300,0,0
2017-04-27,2.9000000953674316,2.9800000190734863,2.9000000953674316,2.9000000953674316,8000,0,0
2017-04-28,2.950000047683716,3.200000047683716,2.950000047683716,3.200000047683716,13900,0,0
2017-05-01,3.200000047683716,3.200000047683716,3.0999999046325684,3.200000047683716,14100,0,0
2017-05-02,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,400,0,0
2017-05-03,3.0999999046325684,3.200000047683716,3.0999999046325684,3.200000047683716,14500,0,0
2017-05-04,3.049999952316284,3.200000047683716,3.049999952316284,3.200000047683716,1200,0,0
2017-05-05,3.200000047683716,3.200000047683716,3.0999999046325684,3.200000047683716,1300,0,0
2017-05-08,3.0999999046325684,3.450000047683716,3.0999999046325684,3.25,24100,0,0
2017-05-09,3.200000047683716,3.200000047683716,3.109999895095825,3.1500000953674316,10300,0,0
2017-05-10,3.0999999046325684,3.1500000953674316,3.049999952316284,3.1500000953674316,3200,0,0
2017-05-11,3.049999952316284,3.140000104904175,3.049999952316284,3.0999999046325684,4500,0,0
2017-05-12,3.049999952316284,3.200000047683716,3.049999952316284,3.1500000953674316,7900,0,0
2017-05-15,3.25,3.25,3.0999999046325684,3.0999999046325684,9100,0,0
2017-05-16,3.049999952316284,3.119999885559082,3.049999952316284,3.109999895095825,3500,0,0
2017-05-17,3.0999999046325684,3.0999999046325684,3.0,3.0999999046325684,9700,0,0
2017-05-18,3.049999952316284,3.069999933242798,3.049999952316284,3.069999933242798,2700,0,0
2017-05-19,3.0999999046325684,3.0999999046325684,3.0999999046325684,3.0999999046325684,1100,0,0
2017-05-22,3.0999999046325684,3.0999999046325684,3.069999933242798,3.069999933242798,400,0,0
2017-05-23,3.069999933242798,3.0999999046325684,3.069999933242798,3.0999999046325684,500,0,0
2017-05-24,3.049999952316284,3.0999999046325684,3.0,3.0,13700,0,0
2017-05-25,2.9100000858306885,3.0,2.9100000858306885,3.0,13000,0,0
2017-05-26,3.0,3.0,2.9200000762939453,2.9200000762939453,1100,0,0
2017-05-30,2.950000047683716,3.0,2.950000047683716,3.0,3000,0,0
2017-05-31,2.950000047683716,3.049999952316284,2.9100000858306885,2.950000047683716,4500,0,0
2017-06-01,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,300,0,0
2017-06-02,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2000,0,0
2017-06-05,2.9000000953674316,3.0999999046325684,2.799999952316284,2.950000047683716,5900,0,0
2017-06-06,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,0,0,0
2017-06-08,2.8499999046325684,3.1500000953674316,2.799999952316284,3.0999999046325684,25400,0,0
2017-06-09,3.0999999046325684,3.75,2.9000000953674316,3.0,27400,0,0
2017-06-12,3.0,3.049999952316284,2.799999952316284,2.799999952316284,5200,0,0
2017-06-13,2.799999952316284,3.049999952316284,2.799999952316284,2.9000000953674316,19000,0,0
2017-06-14,2.950000047683716,3.0,2.799999952316284,2.8499999046325684,17300,0,0
2017-06-15,2.8499999046325684,2.8499999046325684,2.799999952316284,2.799999952316284,2900,0,0
2017-06-16,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,300,0,0
2017-06-19,2.75,2.8499999046325684,2.75,2.8499999046325684,8700,0,0
2017-06-20,2.75,2.8399999141693115,2.75,2.75,1500,0,0
2017-06-21,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,1300,0,0
2017-06-22,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0,0,0
2017-06-26,2.799999952316284,2.799999952316284,2.700000047683716,2.75,17100,0,0
2017-06-27,2.8299999237060547,2.9000000953674316,2.700000047683716,2.700000047683716,11400,0,0
2017-06-28,2.799999952316284,2.8499999046325684,2.799999952316284,2.8499999046325684,10800,0,0
2017-06-29,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,0,0,0
2017-06-30,2.799999952316284,2.8299999237060547,2.75,2.799999952316284,8800,0,0
2017-07-03,2.799999952316284,2.799999952316284,2.75,2.799999952316284,2100,0,0
2017-07-05,2.799999952316284,2.9000000953674316,2.75,2.75,10200,0,0
2017-07-06,2.8499999046325684,2.8499999046325684,2.799999952316284,2.799999952316284,800,0,0
2017-07-07,2.8499999046325684,2.8499999046325684,2.75,2.75,9100,0,0
2017-07-10,2.809999942779541,2.809999942779541,2.700000047683716,2.700000047683716,16900,0,0
2017-07-11,2.799999952316284,2.799999952316284,2.6500000953674316,2.6500000953674316,5600,0,0
2017-07-12,2.7200000286102295,2.7200000286102295,2.6500000953674316,2.6500000953674316,5100,0,0
2017-07-13,2.6500000953674316,2.75,2.6500000953674316,2.6500000953674316,4600,0,0
2017-07-14,2.700000047683716,2.700000047683716,2.6500000953674316,2.6500000953674316,1500,0,0
2017-07-17,2.5999999046325684,2.6500000953674316,2.299999952316284,2.299999952316284,14800,0,0
2017-07-18,2.3499999046325684,2.5999999046325684,2.3499999046325684,2.549999952316284,57400,0,0
2017-07-19,2.619999885559082,2.619999885559082,2.5,2.5999999046325684,20100,0,0
2017-07-20,2.6500000953674316,2.6500000953674316,2.5999999046325684,2.6500000953674316,13000,0,0
2017-07-21,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.6500000953674316,8100,0,0
2017-07-24,2.5999999046325684,2.6500000953674316,2.5999999046325684,2.6500000953674316,12000,0,0
2017-07-25,2.6500000953674316,2.700000047683716,2.549999952316284,2.549999952316284,10900,0,0
2017-07-26,2.6500000953674316,2.700000047683716,2.5,2.5,5200,0,0
2017-07-27,2.5999999046325684,2.5999999046325684,2.549999952316284,2.549999952316284,16200,0,0
2017-07-28,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,5000,0,0
2017-07-31,2.700000047683716,2.700000047683716,2.6500000953674316,2.6500000953674316,500,0,0
2017-08-01,2.700000047683716,2.700000047683716,2.5999999046325684,2.5999999046325684,19400,0,0
2017-08-02,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,6900,0,0
2017-08-03,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,500,0,0
2017-08-04,2.75,2.75,2.609999895095825,2.700000047683716,6900,0,0
2017-08-07,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,400,0,0
2017-08-08,2.6500000953674316,2.6500000953674316,2.5999999046325684,2.5999999046325684,3400,0,0
2017-08-09,2.549999952316284,2.5899999141693115,2.5299999713897705,2.5899999141693115,7200,0,0
2017-08-10,2.5899999141693115,2.5899999141693115,2.5899999141693115,2.5899999141693115,0,0,0
2017-08-11,2.549999952316284,2.5999999046325684,2.5,2.549999952316284,8200,0,0
2017-08-14,2.549999952316284,2.549999952316284,2.549999952316284,2.549999952316284,5000,0,0
2017-08-15,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,200,0,0
2017-08-16,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,0,0,0
2017-08-17,2.5,2.5999999046325684,2.450000047683716,2.549999952316284,8600,0,0
2017-08-18,2.5999999046325684,2.5999999046325684,2.5799999237060547,2.5999999046325684,700,0,0
2017-08-21,2.5999999046325684,2.700000047683716,2.5999999046325684,2.700000047683716,4300,0,0
2017-08-22,2.700000047683716,2.700000047683716,2.5999999046325684,2.5999999046325684,700,0,0
2017-08-23,2.549999952316284,2.5899999141693115,2.549999952316284,2.549999952316284,3500,0,0
2017-08-24,2.5999999046325684,2.5999999046325684,2.549999952316284,2.549999952316284,3200,0,0
2017-08-25,2.5,2.5,2.5,2.5,800,0,0
2017-08-28,2.5,2.5,2.5,2.5,1300,0,0
2017-08-29,2.5,2.5,2.5,2.5,0,0,0
2017-08-31,2.5,2.5999999046325684,2.450000047683716,2.450000047683716,4300,0,0
2017-09-01,2.450000047683716,2.5,2.450000047683716,2.5,500,0,0
2017-09-05,2.3499999046325684,2.5999999046325684,2.3499999046325684,2.5999999046325684,1800,0,0
2017-09-06,2.450000047683716,2.5999999046325684,2.450000047683716,2.5,1000,0,0
2017-09-07,2.549999952316284,2.5999999046325684,2.4000000953674316,2.4000000953674316,3000,0,0
2017-09-08,2.549999952316284,2.5999999046325684,2.5,2.5,2000,0,0
2017-09-11,2.5,2.5999999046325684,2.5,2.5999999046325684,900,0,0
2017-09-12,2.549999952316284,2.5799999237060547,2.549999952316284,2.549999952316284,2400,0,0
2017-09-13,2.5,2.5999999046325684,2.4000000953674316,2.5999999046325684,15400,0,0
2017-09-14,2.5,2.549999952316284,2.450000047683716,2.549999952316284,1000,0,0
2017-09-15,2.5,2.5999999046325684,2.4000000953674316,2.4000000953674316,12000,0,0
2017-09-18,2.450000047683716,2.5,2.4000000953674316,2.4000000953674316,14200,0,0
2017-09-19,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,0,0
2017-09-20,2.5999999046325684,2.5999999046325684,2.4000000953674316,2.450000047683716,2200,0,0
2017-09-21,2.549999952316284,2.549999952316284,2.4000000953674316,2.4000000953674316,1400,0,0
2017-09-22,2.4000000953674316,2.5,2.4000000953674316,2.5,1200,0,0
2017-09-25,2.450000047683716,2.450000047683716,2.4000000953674316,2.4000000953674316,6300,0,0
2017-09-26,2.450000047683716,2.549999952316284,2.430000066757202,2.5399999618530273,5400,0,0
2017-09-27,3.0,3.1500000953674316,2.25,2.2799999713897705,168500,0,0
2017-09-28,2.450000047683716,2.450000047683716,2.0999999046325684,2.25,60800,0,0
2017-09-29,2.1500000953674316,2.299999952316284,2.1500000953674316,2.259999990463257,16800,0,0
2017-10-02,2.299999952316284,2.3499999046325684,2.25,2.299999952316284,18000,0,0
2017-10-03,2.299999952316284,2.4200000762939453,2.299999952316284,2.3499999046325684,24200,0,0
2017-10-04,2.450000047683716,2.5,2.3499999046325684,2.5,28600,0,0
2017-10-05,2.430000066757202,2.5,2.3499999046325684,2.3499999046325684,25700,0,0
2017-10-06,2.390000104904175,2.390000104904175,2.3499999046325684,2.3499999046325684,3300,0,0
2017-10-09,2.3499999046325684,2.430000066757202,2.3499999046325684,2.430000066757202,4900,0,0
2017-10-10,2.4000000953674316,2.450000047683716,2.4000000953674316,2.450000047683716,11300,0,0
2017-10-11,2.4100000858306885,2.440000057220459,2.3499999046325684,2.380000114440918,8600,0,0
2017-10-12,2.3499999046325684,2.3499999046325684,2.25,2.299999952316284,27700,0,0
2017-10-13,2.25,2.4000000953674316,2.25,2.4000000953674316,4500,0,0
2017-10-16,2.4000000953674316,2.4000000953674316,2.25,2.25,4500,0,0
2017-10-17,2.25,2.25,2.1500000953674316,2.1500000953674316,10000,0,0
2017-10-18,2.25,2.299999952316284,2.200000047683716,2.200000047683716,6800,0,0
2017-10-19,2.200000047683716,2.25,2.200000047683716,2.200000047683716,3900,0,0
2017-10-20,2.25,2.299999952316284,2.25,2.25,4300,0,0
2017-10-23,2.3499999046325684,2.9000000953674316,2.1500000953674316,2.4000000953674316,614800,0,0
2017-10-24,2.4000000953674316,2.5,2.299999952316284,2.3499999046325684,70000,0,0
2017-10-25,2.3499999046325684,2.4000000953674316,2.25,2.3499999046325684,29000,0,0
2017-10-26,2.3499999046325684,2.4000000953674316,2.259999990463257,2.4000000953674316,37300,0,0
2017-10-27,2.4000000953674316,2.6500000953674316,2.3499999046325684,2.450000047683716,39900,0,0
2017-10-30,2.5,2.5,2.299999952316284,2.3499999046325684,16700,0,0
2017-10-31,2.3499999046325684,2.5,2.299999952316284,2.450000047683716,55500,0,0
2017-11-01,2.5,2.700000047683716,2.4000000953674316,2.4000000953674316,34200,0,0
2017-11-02,2.5,2.5,2.3499999046325684,2.3499999046325684,7900,0,0
2017-11-03,2.3499999046325684,2.359999895095825,2.3499999046325684,2.3499999046325684,5900,0,0
2017-11-06,2.4000000953674316,2.4200000762939453,2.309999942779541,2.3499999046325684,6500,0,0
2017-11-07,2.4000000953674316,2.450000047683716,2.380000114440918,2.4000000953674316,39200,0,0
2017-11-08,2.450000047683716,2.5,2.4000000953674316,2.5,13700,0,0
2017-11-09,2.4000000953674316,2.630000114440918,2.4000000953674316,2.5,8000,0,0
2017-11-10,2.5,2.5999999046325684,2.4000000953674316,2.4000000953674316,14700,0,0
2017-11-13,2.450000047683716,2.549999952316284,2.450000047683716,2.5,3000,0,0
2017-11-14,2.799999952316284,2.799999952316284,2.549999952316284,2.5999999046325684,18900,0,0
2017-11-15,2.700000047683716,2.700000047683716,2.5399999618530273,2.549999952316284,6400,0,0
2017-11-16,2.5,2.549999952316284,2.450000047683716,2.450000047683716,4900,0,0
2017-11-17,2.450000047683716,2.450000047683716,2.4000000953674316,2.4000000953674316,10600,0,0
2017-11-20,2.450000047683716,2.549999952316284,2.450000047683716,2.549999952316284,2500,0,0
2017-11-21,2.5799999237060547,2.5999999046325684,2.450000047683716,2.450000047683716,16200,0,0
2017-11-22,2.450000047683716,2.549999952316284,2.450000047683716,2.5,10700,0,0
2017-11-24,2.5,2.549999952316284,2.5,2.549999952316284,600,0,0
2017-11-27,2.549999952316284,2.549999952316284,2.5,2.5,300,0,0
2017-11-28,2.509999990463257,2.549999952316284,2.509999990463257,2.549999952316284,2500,0,0
2017-11-29,2.5,2.549999952316284,2.5,2.549999952316284,4400,0,0
2017-11-30,2.5,2.5,2.5,2.5,500,0,0
2017-12-01,2.450000047683716,2.549999952316284,2.450000047683716,2.5299999713897705,12300,0,0
2017-12-04,2.5999999046325684,2.75,2.5799999237060547,2.7300000190734863,64100,0,0
2017-12-05,2.75,2.75,2.5999999046325684,2.700000047683716,31700,0,0
2017-12-06,2.6500000953674316,2.6500000953674316,2.549999952316284,2.549999952316284,6300,0,0
2017-12-08,2.619999885559082,2.700000047683716,2.5999999046325684,2.700000047683716,14600,0,0
2017-12-11,2.700000047683716,2.700000047683716,2.630000114440918,2.630000114440918,700,0,0
2017-12-12,2.75,2.75,2.680000066757202,2.700000047683716,8800,0,0
2017-12-13,2.700000047683716,2.700000047683716,2.6500000953674316,2.6500000953674316,9200,0,0
2017-12-14,2.75,2.75,2.75,2.75,200,0,0
2017-12-15,2.6500000953674316,2.700000047683716,2.6500000953674316,2.700000047683716,800,0,0
2017-12-18,2.700000047683716,2.740000009536743,2.700000047683716,2.740000009536743,600,0,0
2017-12-19,2.6500000953674316,2.7200000286102295,2.6500000953674316,2.6600000858306885,6200,0,0
2017-12-20,2.6600000858306885,2.6600000858306885,2.6600000858306885,2.6600000858306885,1100,0,0
2017-12-21,2.700000047683716,2.740000009536743,2.700000047683716,2.700000047683716,4700,0,0
2017-12-22,2.799999952316284,2.9000000953674316,2.75,2.9000000953674316,18400,0,0
2017-12-26,2.9000000953674316,2.9800000190734863,2.9000000953674316,2.9800000190734863,3300,0,0
2017-12-27,3.049999952316284,3.049999952316284,2.75,2.9000000953674316,10800,0,0
2017-12-28,2.940000057220459,3.0199999809265137,2.940000057220459,2.9600000381469727,2600,0,0
2017-12-29,2.940000057220459,2.950000047683716,2.859999895095825,2.880000114440918,3600,0,0
2018-01-02,2.9000000953674316,3.0,2.9000000953674316,2.950000047683716,9000,0,0
2018-01-03,3.0,3.0,2.9600000381469727,2.990000009536743,1800,0,0
2018-01-04,3.0,3.049999952316284,3.0,3.049999952316284,8400,0,0
2018-01-05,3.0999999046325684,3.549999952316284,3.0,3.1500000953674316,114100,0,0
2018-01-08,3.299999952316284,3.299999952316284,3.1500000953674316,3.25,42400,0,0
2018-01-09,3.3499999046325684,3.5,3.200000047683716,3.200000047683716,29000,0,0
2018-01-10,3.200000047683716,3.25,3.0999999046325684,3.200000047683716,24800,0,0
2018-01-11,3.299999952316284,3.299999952316284,3.1500000953674316,3.180000066757202,3600,0,0
2018-01-12,3.200000047683716,3.200000047683716,3.0999999046325684,3.1500000953674316,4800,0,0
2018-01-16,3.0999999046325684,3.200000047683716,3.0999999046325684,3.1500000953674316,5100,0,0
2018-01-17,3.009999990463257,3.0999999046325684,3.0,3.0,5300,0,0
2018-01-18,3.049999952316284,3.25,3.049999952316284,3.25,67300,0,0
2018-01-19,3.25,3.25,2.9000000953674316,2.9000000953674316,62400,0,0
2018-01-22,2.8499999046325684,2.950000047683716,2.799999952316284,2.9000000953674316,21200,0,0
2018-01-23,2.9000000953674316,3.0,2.9000000953674316,2.950000047683716,5400,0,0
2018-01-24,2.9200000762939453,2.950000047683716,2.9000000953674316,2.9000000953674316,6200,0,0
2018-01-25,2.950000047683716,2.950000047683716,2.869999885559082,2.950000047683716,600,0,0
2018-01-26,2.799999952316284,2.9000000953674316,2.75,2.799999952316284,14900,0,0
2018-01-29,2.9000000953674316,2.9000000953674316,2.799999952316284,2.799999952316284,1400,0,0
2018-01-30,2.75,2.75,2.549999952316284,2.6500000953674316,17300,0,0
2018-01-31,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,500,0,0
2018-02-01,2.700000047683716,2.799999952316284,2.6500000953674316,2.690000057220459,6700,0,0
2018-02-02,2.6500000953674316,2.75,2.6500000953674316,2.680000066757202,6100,0,0
2018-02-05,2.6700000762939453,2.6700000762939453,2.6500000953674316,2.6600000858306885,3800,0,0
2018-02-06,2.5,2.559999942779541,2.450000047683716,2.549999952316284,16500,0,0
2018-02-07,2.5,2.609999895095825,2.5,2.549999952316284,1700,0,0
2018-02-08,2.6500000953674316,2.6500000953674316,2.5999999046325684,2.5999999046325684,5000,0,0
2018-02-09,2.549999952316284,2.5999999046325684,2.549999952316284,2.5899999141693115,3900,0,0
2018-02-12,2.5999999046325684,3.0,2.549999952316284,3.0,20000,0,0
2018-02-13,3.1500000953674316,3.25,2.799999952316284,3.200000047683716,74100,0,0
2018-02-14,3.2200000286102295,3.2200000286102295,2.4000000953674316,2.700000047683716,58700,0,0
2018-02-15,2.9000000953674316,2.9000000953674316,2.700000047683716,2.799999952316284,19400,0,0
2018-02-16,2.75,2.799999952316284,2.6500000953674316,2.680000066757202,9600,0,0
2018-02-20,2.5999999046325684,2.8499999046325684,2.559999942779541,2.6500000953674316,13100,0,0
2018-02-21,2.8499999046325684,2.9000000953674316,2.75,2.8499999046325684,23800,0,0
2018-02-22,2.8499999046325684,2.8499999046325684,2.6500000953674316,2.6500000953674316,5200,0,0
2018-02-23,2.9000000953674316,2.9000000953674316,2.7300000190734863,2.8499999046325684,7500,0,0
2018-02-26,2.75,2.75,2.6500000953674316,2.700000047683716,10800,0,0
2018-02-27,2.680000066757202,2.75,2.680000066757202,2.7300000190734863,8900,0,0
2018-02-28,2.7100000381469727,2.7100000381469727,2.6500000953674316,2.6500000953674316,1700,0,0
2018-03-01,2.700000047683716,2.700000047683716,2.6500000953674316,2.6500000953674316,2300,0,0
2018-03-02,2.680000066757202,2.7899999618530273,2.680000066757202,2.7899999618530273,4000,0,0
2018-03-05,2.8499999046325684,2.9000000953674316,2.75,2.880000114440918,15600,0,0
2018-03-06,2.9000000953674316,2.9000000953674316,2.75,2.75,14500,0,0
2018-03-07,2.8499999046325684,3.0299999713897705,2.799999952316284,2.9000000953674316,74200,0,0
2018-03-08,2.950000047683716,3.049999952316284,2.799999952316284,3.049999952316284,36300,0,0
2018-03-09,3.049999952316284,3.049999952316284,2.950000047683716,2.9600000381469727,4200,0,0
2018-03-12,3.0,3.049999952316284,3.0,3.0199999809265137,5400,0,0
2018-03-13,3.0,3.0199999809265137,3.0,3.0199999809265137,1500,0,0
2018-03-14,3.049999952316284,3.049999952316284,2.9700000286102295,2.9700000286102295,4500,0,0
2018-03-15,2.9000000953674316,2.9200000762939453,2.8499999046325684,2.869999885559082,4500,0,0
2018-03-16,3.200000047683716,3.200000047683716,3.0,3.0,900,0,0
2018-03-19,3.0999999046325684,3.0999999046325684,2.9100000858306885,2.9100000858306885,900,0,0
2018-03-20,2.950000047683716,3.25,2.950000047683716,3.0999999046325684,15100,0,0
2018-03-21,3.0999999046325684,3.1500000953674316,2.9100000858306885,3.0999999046325684,36600,0,0
2018-03-22,2.9200000762939453,2.9200000762939453,2.9200000762939453,2.9200000762939453,800,0,0
2018-03-23,2.990000009536743,3.049999952316284,2.990000009536743,3.049999952316284,1400,0,0
2018-03-26,2.950000047683716,3.0,2.950000047683716,3.0,4100,0,0
2018-03-27,2.9000000953674316,2.9100000858306885,2.799999952316284,2.8299999237060547,16200,0,0
2018-03-28,2.799999952316284,2.869999885559082,2.799999952316284,2.8499999046325684,17900,0,0
2018-03-29,2.9000000953674316,3.0,2.9000000953674316,3.0,1300,0,0
2018-04-02,3.0,3.0,2.8499999046325684,2.8499999046325684,2800,0,0
2018-04-03,2.950000047683716,3.0,2.8499999046325684,2.8499999046325684,700,0,0
2018-04-04,2.9000000953674316,2.9200000762939453,2.9000000953674316,2.9000000953674316,2700,0,0
2018-04-05,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,1900,0,0
2018-04-06,2.950000047683716,2.9600000381469727,2.9100000858306885,2.9100000858306885,1200,0,0
2018-04-09,2.950000047683716,3.0199999809265137,2.950000047683716,2.950000047683716,5800,0,0
2018-04-10,3.0,3.0,2.9700000286102295,2.9700000286102295,800,0,0
2018-04-11,2.950000047683716,2.9600000381469727,2.950000047683716,2.9600000381469727,600,0,0
2018-04-12,2.9600000381469727,2.9600000381469727,2.9600000381469727,2.9600000381469727,0,0,0
2018-04-13,3.0,3.0,2.9000000953674316,2.950000047683716,2600,0,0
2018-04-16,3.0,3.0,3.0,3.0,1800,0,0
2018-04-17,2.950000047683716,2.950000047683716,2.8499999046325684,2.9000000953674316,5000,0,0
2018-04-19,2.8499999046325684,2.9100000858306885,2.8499999046325684,2.859999895095825,3300,0,0
2018-04-20,3.049999952316284,3.049999952316284,2.9100000858306885,2.950000047683716,800,0,0
2018-04-23,2.8499999046325684,2.8499999046325684,2.8499999046325684,2.8499999046325684,400,0,0
2018-04-25,2.869999885559082,2.869999885559082,2.8499999046325684,2.8499999046325684,4600,0,0
2018-04-27,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,200,0,0
2018-04-30,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,0,0,0
2018-05-01,2.950000047683716,2.950000047683716,2.950000047683716,2.950000047683716,2300,0,0
2018-05-03,2.950000047683716,2.950000047683716,2.8499999046325684,2.8499999046325684,2200,0,0
2018-05-04,2.859999895095825,3.1500000953674316,2.8499999046325684,3.1500000953674316,61600,0,0
2018-05-07,3.25,3.25,2.8499999046325684,2.9000000953674316,50000,0,0
2018-05-08,3.200000047683716,3.200000047683716,2.8499999046325684,2.950000047683716,4600,0,0
2018-05-09,3.200000047683716,3.200000047683716,2.950000047683716,2.950000047683716,2400,0,0
2018-05-10,3.1500000953674316,3.1500000953674316,2.9100000858306885,3.0,2400,0,0
2018-05-11,2.9000000953674316,2.9100000858306885,2.9000000953674316,2.9000000953674316,2800,0,0
2018-05-14,2.880000114440918,2.950000047683716,2.859999895095825,2.9000000953674316,5900,0,0
2018-05-15,3.0999999046325684,3.0999999046325684,2.9700000286102295,2.9700000286102295,8500,0,0
